Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
480,0.0179741,0.0277814,0.0555274,0.0158589,0.0240438,0.00589039,0.00236075,0.00325037,0.0133736,0.0142364,0.0422778,0.015934,0.00573175,0.00910651,0.00412929,0.0157954,0.0141441,0.0102112,0.0413004,0.00371257,0.0069605,0.00349507,0.0598514,0.0173527,0.0129572,0.00279871,0.00320331,0.00554197,0.0131587,0.0156126,0.00684759,0.0156915,0.00752538,0.00570871,0.00938733,0.0196338,0.01278,0.0100912,0.00865869,0.00903902,0.0099678
481,0.0180387,0.0280438,0.0546772,0.0147701,0.0255021,0.00560638,0.00205747,0.00374811,0.012789,0.0141441,0.0422447,0.0161853,0.00480357,0.00834799,0.00409124,0.0174418,0.0149674,0.01073,0.041614,0.00327409,0.00671056,0.00254667,0.0591912,0.0178007,0.0144723,0.00309872,0.00252546,0.00483693,0.0123448,0.0141951,0.00575444,0.0159251,0.00887695,0.00468231,0.00868292,0.0195168,0.0113219,0.00929896,0.00718487,0.00757509,0.00923249
482,0.0182532,0.0282005,0.0536925,0.013581,0.0268017,0.0052719,0.00201058,0.00422822,0.0123612,0.0138085,0.0413561,0.0161147,0.00576365,0.00771685,0.00512259,0.0183604,0.0165369,0.0115865,0.0414626,0.00326305,0.00675657,0.00199743,0.0585863,0.0180641,0.0160993,0.00335155,0.00210064,0.00425097,0.0114653,0.0127282,0.0055509,0.0161503,0.00966176,0.0035236,0.00775249,0.0216535,0.00966717,0.00901493,0.00580273,0.00601644,0.00825714
483,0.0186968,0.0282139,0.0526381,0.0125533,0.0278483,0.00493834,0.00225231,0.00467806,0.0120893,0.0131497,0.039937,0.0158402,0.00859428,0.00784821,0.00699822,0.0193688,0.0188119,0.0128985,0.0409907,0.003604,0.00688208,0.00209733,0.0580032,0.0181065,0.0174731,0.00353639,0.00205225,0.0038472,0.010564,0.0113081,0.0065471,0.0163412,0.0098421,0.00279706,0.00660872,0.0233219,0.00784718,0.0094102,0.00472227,0.00470905,0.007153
484,0.0193622,0.0280884,0.0515661,0.0118213,0.0285137,0.00465911,0.00270129,0.00511684,0.0119151,0.0122025,0.0391168,0.0155598,0.0122398,0.0095975,0.00927678,0.021059,0.0210595,0.0148216,0.0407549,0.00415466,0.00685498,0.00265124,0.0573745,0.0178637,0.0181763,0.00373742,0.0023017,0.00360122,0.00965498,0.0100218,0.00830654,0.0164011,0.00972176,0.00305824,0.00536257,0.0227888,0.00590026,0.0103133,0.00426078,0.00376041,0.00604846
485,0.0201681,0.0278371,0.0505142,0.0114354,0.0287477,0.00443918,0.00326541,0.00558048,0.0117248,0.01115,0.040191,0.0154265,0.0158742,0.0129231,0.0116467,0.0228612,0.0227563,0.0171243,0.0410601,0.00481416,0.00658857,0.00341414,0.056648,0.0172399,0.0179236,0.00396586,0.00266896,0.00343666,0.00875856,0.00897391,0.0101876,0.0161913,0.00966341,0.00388601,0.00423876,0.0198603,0.00382795,0.0113456,0.00465569,0.00299757,0.00503384
486,0.0209767,0.0274489,0.0495188,0.011463,0.0286432,0.0042571,0.00389815,0.00608226,0.0114157,0.0102536,0.0432115,0.0155019,0.0189057,0.0169913,0.0138234,0.0238871,0.0237055,0.0191729,0.0414777,0.00554608,0.00620067,0.00432549,0.0558159,0.0162333,0.0166611,0.00412342,0.00302565,0.0032747,0.00794025,0.00825097,0.0117311,0.0157095,0.0097772,0.00464502,0.00361033,0.0150644,0.00173187,0.0122126,0.00566643,0.00224649,0.00417482
487,0.0216205,0.0268871,0.0486188,0.0119436,0.0284396,0.0041207,0.00457346,0.00659072,0.0109738,0.00973036,0.0467594,0.0158086,0.0209173,0.0206059,0.0153593,0.0238567,0.0239007,0.0204535,0.0414219,0.0063633,0.00601093,0.00536492,0.0549129,0.0150646,0.0145302,0.00412303,0.00329071,0.00306558,0.00730519,0.00786535,0.0125587,0.0152102,0.00995235,0.0050847,0.00382556,0.00929946,0.00125285,0.0127947,0.00683333,0.00173289,0.00357588
488,0.0219593,0.0261262,0.0478495,0.0127759,0.0283907,0.00406179,0.00525689,0.00705526,0.0104819,0.00963831,0.0491433,0.0164018,0.0217456,0.0224644,0.0157894,0.0230919,0.0235603,0.0210391,0.0407311,0.0072756,0.00636887,0.00647764,0.0539887,0.0141426,0.0117872,0.0040259,0.0034206,0.00281075,0.00694992,0.00776222,0.01234,0.0151146,0.0100992,0.00529304,0.00470037,0.00375204,0.00303506,0.0129918,0.0078646,0.00216256,0.00338768
489,0.0219462,0.0251931,0.0472403,0.0137395,0.0284481,0.00409385,0.00589752,0.00744598,0.010043,0.00987264,0.0492529,0.0173609,0.021536,0.021785,0.0150283,0.022133,0.0232125,0.0214306,0.0393925,0.00822177,0.00729437,0.0075666,0.0530798,0.0138382,0.00878061,0.00403147,0.00344811,0.00257434,0.00691814,0.00789118,0.0110808,0.0157661,0.0102206,0.00561139,0.00593265,0.00196979,0.00470241,0.0127053,0.00869588,0.0033674,0.00369365
490,0.0216455,0.024175,0.0468182,0.0146148,0.0281732,0.00422432,0.00643173,0.00775828,0.00968933,0.0103002,0.0467169,0.0186988,0.0206494,0.0190087,0.0135472,0.0214887,0.0235291,0.0218438,0.0372122,0.00904132,0.00843578,0.00850288,0.0522113,0.014257,0.00607073,0.00429862,0.00350438,0.00243068,0.0071964,0.00823914,0.00966344,0.0171965,0.0103747,0.00626838,0.00744024,0.00477399,0.00623001,0.0120794,0.00940429,0.00480062,0.00443297
491,0.0212054,0.023207,0.0465968,0.0152766,0.027182,0.00447449,0.00681329,0.00800448,0.00936278,0.0108182,0.0418329,0.0202844,0.0194756,0.0158627,0.0120759,0.0215674,0.024705,0.0218939,0.0340643,0.00953408,0.00940432,0.00917976,0.0514206,0.0152194,0.00487415,0.00481438,0.00377378,0.00238993,0.00770054,0.00878144,0.00998696,0.0190718,0.0106825,0.00718998,0.0090078,0.00649003,0.00786585,0.0115544,0.0100795,0.00624098,0.00549637
492,0.0208033,0.0224472,0.0465714,0.0156676,0.0255317,0.00484306,0.00704914,0.00822787,0.0089749,0.0113316,0.035412,0.0219041,0.0182805,0.0140512,0.0111235,0.0225386,0.0261209,0.0212187,0.0301684,0.00956029,0.00999504,0.00959831,0.050744,0.0163969,0.00638341,0.00546143,0.0043678,0.0024455,0.0082609,0.00940569,0.0128712,0.0208952,0.011162,0.00838052,0.0101997,0.0072512,0.00929681,0.0114264,0.0107339,0.00757479,0.00677357
493,0.0205467,0.022003,0.0467124,0.0156956,0.0234907,0.00523958,0.00716559,0.00846925,0.00847752,0.0117656,0.028513,0.0234185,0.017153,0.0134585,0.0108466,0.024055,0.0270505,0.0201627,0.0259709,0.00909003,0.0101584,0.00989384,0.0502118,0.017471,0.00954054,0.00612856,0.00521343,0.0026369,0.00868045,0.0099259,0.0171564,0.0222958,0.0114432,0.00984634,0.0106205,0.00751368,0.00957181,0.0115659,0.0112903,0.00868019,0.00811011
494,0.0204385,0.0218966,0.0469612,0.0151828,0.02106,0.00554032,0.0071714,0.00871886,0.00788077,0.012103,0.0221091,0.0248526,0.0160709,0.0133972,0.0112041,0.0253779,0.0274901,0.019655,0.0219568,0.00821588,0.00992683,0.010304,0.0498288,0.0182744,0.0131786,0.00676078,0.00614069,0.00298235,0.00881265,0.010168,0.0219298,0.0232253,0.0110171,0.0110107,0.0101036,0.0075165,0.00806541,0.0120766,0.0116683,0.0094789,0.00933069
495,0.0203977,0.0220714,0.0472259,0.0140537,0.0180131,0.00567679,0.00705194,0.00891941,0.00723767,0.0123751,0.0169031,0.0262165,0.014982,0.0146848,0.0119573,0.0259503,0.0279703,0.020154,0.0185947,0.00713515,0.00936661,0.0110402,0.0495927,0.0188306,0.0166585,0.00731754,0.00697327,0.00339281,0.00862813,0.0100641,0.0269448,0.0239268,0.00999557,0.0109547,0.00876995,0.00751731,0.00583709,0.0138632,0.0118512,0.00999188,0.0102937
496,0.0203394,0.0224134,0.0474377,0.0126044,0.0143764,0.00565922,0.0067776,0.00901828,0.00662846,0.0126239,0.0135516,0.0272744,0.0140267,0.0180638,0.0126714,0.0257818,0.0286868,0.0210038,0.0163541,0.00612187,0.00858624,0.0121383,0.0494759,0.0192692,0.0196404,0.00773356,0.00757127,0.00374302,0.008208,0.00966274,0.0321281,0.0246343,0.00959449,0.0093402,0.00717003,0.00778914,0.0065113,0.0176188,0.0118829,0.0103172,0.0109164
497,0.0202321,0.0228098,0.0475503,0.0114688,0.0109954,0.00554443,0.00636748,0.00902679,0.00613408,0.0128777,0.0126384,0.0276349,0.0137169,0.0223457,0.0129244,0.0253336,0.0291944,0.0212734,0.015379,0.00554361,0.00777683,0.0134583,0.0494441,0.0197073,0.0219536,0.00794048,0.00785695,0.00395957,0.00767971,0.00909641,0.0371764,0.0252233,0.0108152,0.00683333,0.00627225,0.00814101,0.00966096,0.022686,0.0118282,0.0105185,0.0111723
498,0.0201008,0.0231762,0.0475439,0.0112187,0.00963265,0.00538877,0.00590825,0.00897563,0.00581623,0.0131192,0.0137894,0.0271004,0.014243,0.0257819,0.0124756,0.0250123,0.0288924,0.0206091,0.0151356,0.00570688,0.0071698,0.0147531,0.0494732,0.0201752,0.0233623,0.0079161,0.00782642,0.00402619,0.00714884,0.00852259,0.0414471,0.0252803,0.0126478,0.00469275,0.00650938,0.00808091,0.0119872,0.0276546,0.0117218,0.0105675,0.0110712
499,0.0199803,0.0234613,0.0474397,0.011895,0.0110398,0.00523087,0.00551724,0.00884638,0.00570226,0.0132855,0.0156635,0.0259352,0.0147916,0.0273561,0.0113674,0.0247219,0.0274856,0.019233,0.014829,0.0065055,0.00691438,0.0157386,0.0495696,0.0206063,0.0235115,0.00770758,0.00754041,0.0039484,0.00669227,0.00807591,0.0441143,0.0246036,0.0136582,0.00360499,0.00706854,0.00743035,0.0123821,0.0311512,0.0115535,0.0104022,0.0106613
500,0.0198877,0.0236473,0.0473119,0.0129228,0.0137895,0.00507286,0.00526609,0.00856936,0.00579106,0.0133138,0.0172102,0.0246852,0.0143793,0.0269663,0.00990578,0.023915,0.0250654,0.0175397,0.0142636,0.00747589,0.00697317,0.016155,0.0497726,0.0208803,0.0221927,0.00737625,0.00709116,0.00373564,0.00637399,0.00782682,0.0444417,0.0234536,0.0133704,0.00296738,0.00722985,0.00649916,0.0109458,0.0322127,0.0112795,0.00999923,0.0100269
501,0.0198191,0.0237583,0.0472658,0.0136024,0.0167615,0.00487615,0.00512524,0.00808826,0.00605734,0.013217,0.0181789,0.0236982,0.0128231,0.0251361,0.00845655,0.0220698,0.0219718,0.0157796,0.0142222,0.00815261,0.00715542,0.0158229,0.0501334,0.020902,0.0196347,0.00694018,0.00657714,0.00342091,0.00624998,0.00778085,0.0420354,0.0223226,0.012113,0.00235125,0.00702483,0.00574269,0.00835806,0.0304974,0.0108615,0.00939406,0.00927668
502,0.0197619,0.0238493,0.0473901,0.0136404,0.0194818,0.00461544,0.00497271,0.00741689,0.00646905,0.0130697,0.0190452,0.0229098,0.0106815,0.0226165,0.00716913,0.019101,0.0186133,0.014032,0.0157813,0.00824001,0.00724533,0.0146719,0.0506861,0.0206451,0.016582,0.00637157,0.00606521,0.00307008,0.00633587,0.00789007,0.037069,0.0215565,0.0105164,0.00217711,0.00684989,0.00523475,0.00565344,0.0264224,0.0102876,0.00864498,0.00849203
503,0.0197016,0.0239788,0.0477204,0.0132061,0.0216321,0.00433018,0.0046791,0.00665551,0.00700216,0.0129144,0.0204971,0.0220106,0.0086461,0.0201353,0.00601793,0.0154174,0.0153287,0.012339,0.0190087,0.00767099,0.00711676,0.0127417,0.051425,0.0201239,0.0142548,0.00567042,0.00556947,0.00276275,0.00660131,0.00807503,0.0304424,0.021128,0.00911512,0.00290163,0.00696741,0.00474846,0.00405297,0.0213009,0.00958658,0.007801,0.00768851
504,0.0196504,0.0241935,0.0482263,0.0126335,0.0230926,0.00406643,0.00422508,0.00597167,0.00763429,0.0127251,0.0227283,0.0207181,0.00704214,0.0183237,0.00502622,0.0116715,0.0123367,0.0107949,0.0229697,0.00665043,0.00682895,0.010184,0.0522885,0.0193407,0.0137904,0.00495244,0.00509829,0.00255678,0.00697782,0.00824739,0.0236463,0.0206123,0.00833165,0.0048821,0.00746053,0.00445853,0.0038512,0.0171489,0.00884005,0.00689818,0.00685519
505,0.0196092,0.0244927,0.0488227,0.0121566,0.0239407,0.00378136,0.00371986,0.00551243,0.00833478,0.0124717,0.0252031,0.0189683,0.00591548,0.0175291,0.0043115,0.00837791,0.0097076,0.00947374,0.0266051,0.00560781,0.00661463,0.00726271,0.0532022,0.0183274,0.0147898,0.00438401,0.0046781,0.00241848,0.00739978,0.00833675,0.0182151,0.0194389,0.00879396,0.00823003,0.00846008,0.00485519,0.00367853,0.0149367,0.00812639,0.00595252,0.00598895
506,0.0195412,0.0248343,0.0494059,0.0118654,0.0242829,0.00340965,0.003309,0.00531264,0.00906641,0.0122113,0.027186,0.0169318,0.0053325,0.0175969,0.00397109,0.00565192,0.00737109,0.00829429,0.0290756,0.00501476,0.00672066,0.0045375,0.0541288,0.0172832,0.0156804,0.00407527,0.00438267,0.00226326,0.00783051,0.00831651,0.0149279,0.0174598,0.0107102,0.0119456,0.00997449,0.00552145,0.00335219,0.0130639,0.00745392,0.00498154,0.00513499
507,0.0193594,0.0251629,0.0498997,0.011838,0.0241577,0.00301177,0.00302333,0.00527833,0.00982573,0.0120512,0.0282005,0.0148333,0.00536285,0.017886,0.00398844,0.00324105,0.00530424,0.0070359,0.0298875,0.00501677,0.00714979,0.00372023,0.0551154,0.0166257,0.0155635,0.0040353,0.00432038,0.00204261,0.0082819,0.00823793,0.0135586,0.0152576,0.0126769,0.0141976,0.0113647,0.00547457,0.00569704,0.0106101,0.00672899,0.00402805,0.00440739
508,0.0189768,0.025444,0.0502912,0.0122286,0.0235983,0.00283059,0.00275893,0.00528348,0.010694,0.0120178,0.0280916,0.0128504,0.00590414,0.0176025,0.0041504,0.00137336,0.00444747,0.00565584,0.0289776,0.00537216,0.00765071,0.00578807,0.0562809,0.0167823,0.0145307,0.00420338,0.00458592,0.00178299,0.00881158,0.00824316,0.0134504,0.0136689,0.0127486,0.0136707,0.0115206,0.00432144,0.00997629,0.0094812,0.00584406,0.0032747,0.00407294
509,0.0184152,0.0256997,0.0506179,0.0131087,0.0226523,0.00311878,0.00249878,0.00527348,0.011799,0.012022,0.0269217,0.0112193,0.00677558,0.0162062,0.00415135,0.00341718,0.00658296,0.00472178,0.0266609,0.00586113,0.00797164,0.00859217,0.0577263,0.0178729,0.0128699,0.00449976,0.00518831,0.00156637,0.00948298,0.00853106,0.0145608,0.0130828,0.0102758,0.0110651,0.00985745,0.00247553,0.0131826,0.010185,0.00497277,0.00335453,0.00453855
510,0.0178341,0.0260073,0.050911,0.0142227,0.0213263,0.00381709,0.00263545,0.0052836,0.0131874,0.011948,0.0248524,0.0102877,0.007801,0.0136667,0.00388485,0.00700207,0.0105576,0.00513723,0.023412,0.00639406,0.00800588,0.0110217,0.0594188,0.0195826,0.010625,0.00488278,0.00602409,0.00147238,0.0103002,0.00927421,0.0172091,0.0133446,0.00709717,0.00906764,0.00720027,0.00120602,0.0135892,0.0110158,0.0049343,0.00474116,0.00581935
511,0.0174551,0.0264506,0.0511347,0.0150287,0.0195593,0.00462425,0.00354848,0.00538406,0.0146952,0.0117339,0.02209,0.0102319,0.00874628,0.0104591,0.00358552,0.010647,0.0146867,0.00646052,0.0196656,0.00687866,0.00779431,0.0126073,0.061132,0.0212968,0.00797806,0.00530601,0.0068836,0.00150823,0.0111251,0.0104329,0.0204555,0.01389,0.00636926,0.00838404,0.00551231,0.00199273,0.0115383,0.0125509,0.00619254,0.00669452,0.00731522
512,0.0173627,0.0270191,0.0511962,0.0151455,0.0172937,0.0052441,0.0047644,0.0055396,0.0160024,0.0113659,0.0188021,0.0108084,0.0093387,0.00725518,0.00357502,0.0137168,0.0179764,0.00758852,0.0157287,0.00718901,0.00745894,0.0131847,0.0625579,0.0224501,0.00565758,0.00569142,0.00755547,0.00158716,0.0117448,0.011752,0.0226448,0.0141617,0.00652836,0.00656659,0.00522166,0.00307686,0.00921634,0.0151795,0.00782033,0.00832025,0.00839356
513,0.0174323,0.0276138,0.0510317,0.014704,0.0145443,0.00550957,0.00567863,0.00561256,0.0167908,0.0108474,0.0150851,0.0116022,0.00936763,0.0046023,0.00386263,0.0158483,0.019982,0.00810192,0.0117778,0.00726607,0.00723809,0.012894,0.0634778,0.0228645,0.00455344,0.00598355,0.00792014,0.00165432,0.0120017,0.0129443,0.0230882,0.0140949,0.00503934,0.00289389,0.00478532,0.00455913,0.00876508,0.0175593,0.00883882,0.0090944,0.00873277
514,0.0174153,0.0281431,0.0506802,0.0142625,0.0114137,0.00541679,0.00603308,0.00550452,0.0168996,0.0102052,0.0109944,0.0122412,0.0087984,0.00293149,0.00434384,0.0169985,0.0207623,0.00824143,0.0078989,0.00713909,0.00745491,0.0120936,0.0638631,0.0227637,0.00436826,0.00618789,0.0079596,0.00172588,0.0118591,0.0138198,0.0223911,0.0139748,0.00317736,0.0020063,0.00448945,0.00685738,0.0102203,0.0190532,0.00883114,0.00892906,0.00834705
515,0.0171341,0.028588,0.0502468,0.0143939,0.00810639,0.00506463,0.0058823,0.00523168,0.0164043,0.00952932,0.00661949,0.0124806,0.00790061,0.00279846,0.00514567,0.0174649,0.0206462,0.00847476,0.00419299,0.00685861,0.00817278,0.0111777,0.0638572,0.022444,0.0041991,0.00635408,0.00773149,0.00181598,0.011369,0.0142876,0.0215562,0.0141231,0.00393567,0.0060097,0.00546908,0.00946927,0.0123899,0.0200243,0.0078714,0.00812618,0.00744121
516,0.0166084,0.0289767,0.0498172,0.0152338,0.00501782,0.00453713,0.00543073,0.00487466,0.0155834,0.00899214,0.00224246,0.0122951,0.00729879,0.0037928,0.0065504,0.017847,0.0199145,0.00890915,0.00148606,0.00642883,0.00898552,0.0103886,0.0636475,0.0219751,0.00424149,0.0065282,0.00731396,0.00189688,0.0106123,0.01432,0.0210211,0.0148748,0.00557648,0.00895115,0.00679572,0.0116969,0.0140062,0.0206776,0.00633303,0.00716733,0.00622614
517,0.0159917,0.0293114,0.0493916,0.0163537,0.00295811,0.00384521,0.00489366,0.00452327,0.0147814,0.00876249,0.00243491,0.0118438,0.00764498,0.00492623,0.00848992,0.0187024,0.018684,0.00922347,0.00339763,0.00580655,0.00936481,0.00975776,0.0633581,0.0213055,0.00515553,0.00672572,0.00675724,0.00196678,0.0096811,0.0139324,0.0205373,0.0164852,0.00652435,0.0100521,0.00721183,0.0131448,0.0142813,0.020729,0.00465885,0.00638388,0.0048395
518,0.0154359,0.0295286,0.0489202,0.0171099,0.00278419,0.00296987,0.00439087,0.00429494,0.0142256,0.00887391,0.00586788,0.011306,0.00885635,0.00577087,0.0102476,0.0201213,0.0171056,0.00915204,0.00599026,0.00495042,0.00902797,0.00918909,0.0629961,0.020528,0.00720783,0.00689137,0.00606674,0.00208458,0.008703,0.0131338,0.0197475,0.0186868,0.00647948,0.0089876,0.00630429,0.0136075,0.0133013,0.0199427,0.00315981,0.00570622,0.00338362
519,0.0149998,0.0295514,0.0483557,0.0171327,0.00317522,0.00191502,0.0038823,0.00432503,0.0139195,0.00920607,0.00819005,0.0107955,0.0102243,0.00625521,0.0109473,0.0218225,0.0155606,0.00873169,0.00785523,0.00389427,0.00802889,0.00858541,0.0624986,0.0196161,0.0105419,0.00690975,0.00525143,0.0023244,0.00783858,0.011927,0.0185801,0.0204457,0.00549832,0.00640701,0.00431996,0.0131633,0.0117588,0.0184544,0.00192025,0.00489837,0.00205754
520,0.0146505,0.0293397,0.047704,0.0165169,0.00300795,0.000849959,0.0033407,0.00465142,0.0137072,0.00959158,0.00913561,0.0103584,0.0112354,0.00651847,0.0102555,0.023558,0.0145625,0.00819647,0.0088827,0.00290663,0.0066542,0.00790909,0.061813,0.0181496,0.0148173,0.00668753,0.00438424,0.00266715,0.00725339,0.0103897,0.0170861,0.0205772,0.00464086,0.00422367,0.0024121,0.0124712,0.0103734,0.0165491,0.00090534,0.00402586,0.00160852
521,0.0143481,0.028912,0.0470217,0.0156487,0.00271771,0.000773615,0.00304464,0.00515386,0.0134286,0.00990881,0.00894201,0.0100123,0.0118472,0.00674958,0.00863784,0.0251544,0.0143219,0.0077487,0.00933806,0.00273138,0.00524834,0.00716366,0.0609359,0.015989,0.0191831,0.00624295,0.00359821,0.00299712,0.0070315,0.00872643,0.0150613,0.0188173,0.00542982,0.00470281,0.00383104,0.012581,0.00953897,0.0142608,0.000596119,0.00357527,0.00253518
522,0.0141241,0.0283287,0.0463488,0.0148885,0.0035311,0.00143141,0.00336598,0.0056621,0.0130173,0.0101089,0.00820557,0.00978069,0.0122453,0.00699405,0.00698587,0.0262089,0.0144992,0.00743361,0.00959026,0.00374889,0.00412798,0.00637444,0.0599314,0.0138983,0.0227647,0.00567709,0.00305363,0.00318686,0.00713132,0.00722344,0.0121885,0.0161868,0.00717543,0.00648669,0.00702353,0.0141369,0.00939937,0.0115437,0.00142315,0.00393812,0.00384628
523,0.0140696,0.0276626,0.0456819,0.0143567,0.00523707,0.00181879,0.00410057,0.00606731,0.0125053,0.0102108,0.007611,0.00969701,0.0125305,0.0071669,0.00596877,0.0259411,0.0145204,0.00714957,0.00982501,0.00524176,0.00361236,0.00561096,0.0588862,0.0128144,0.024978,0.00506323,0.00287394,0.00317514,0.00743666,0.00612277,0.0093606,0.0141687,0.00879185,0.00815668,0.009952,0.016857,0.0100234,0.00949651,0.00239438,0.00485319,0.00513693
524,0.0142527,0.0269666,0.0450013,0.0139449,0.00680934,0.00197648,0.00478239,0.00632843,0.0119655,0.0102853,0.00756357,0.0097747,0.0126474,0.00720049,0.00563203,0.0236507,0.0140164,0.0066848,0.0100626,0.00666333,0.00390912,0.00500679,0.0578559,0.0129678,0.0255721,0.00442948,0.00308022,0.00300375,0.00784904,0.00553818,0.0105417,0.0135472,0.010256,0.00972721,0.0119535,0.0198662,0.0112906,0.0109116,0.0034141,0.00597162,0.00637329
525,0.0146457,0.0262581,0.0443062,0.0134649,0.00760062,0.00206579,0.00517321,0.00644833,0.0114559,0.010397,0.00797384,0.00996533,0.0125029,0.00713194,0.00560787,0.0194915,0.0130201,0.00585993,0.0103326,0.00778562,0.00481984,0.00469319,0.0568458,0.0140155,0.0246826,0.00381758,0.0035963,0.00281107,0.0083254,0.00546,0.016642,0.0140912,0.0118628,0.0114497,0.0129349,0.0223658,0.0127389,0.015451,0.00452634,0.00716428,0.00762882
526,0.0151243,0.025527,0.043615,0.0128016,0.00730535,0.00214326,0.00526329,0.00646935,0.0110044,0.0105233,0.00849373,0.0101636,0.0120677,0.00704982,0.00551991,0.0146598,0.0119446,0.00500137,0.0106771,0.0085617,0.00598004,0.00466299,0.0558403,0.0151815,0.0229184,0.00330767,0.0043278,0.00279393,0.00885207,0.00578757,0.0239375,0.0151067,0.0135921,0.0133046,0.0132151,0.0239934,0.0138375,0.0202157,0.00574432,0.0083771,0.0089765
527,0.0155289,0.0247631,0.0429536,0.011973,0.00598601,0.00215027,0.00516464,0.00646082,0.0106151,0.0105664,0.00892249,0.0102822,0.0114047,0.0069663,0.00518634,0.0105891,0.0112725,0.00533779,0.0110709,0.00907023,0.00716867,0.00476346,0.0548497,0.0157591,0.0213183,0.00298822,0.00519494,0.00309798,0.00940848,0.00634891,0.0300573,0.016098,0.0150856,0.0148948,0.0131993,0.0246955,0.0144192,0.0234727,0.00701542,0.00955217,0.0104342
528,0.0157334,0.0239914,0.0423316,0.0110766,0.00448596,0.00200979,0.00503406,0.00647714,0.0102664,0.0104779,0.00946898,0.0103499,0.0106338,0.00677,0.00463225,0.00803664,0.0110053,0.0069715,0.0114586,0.00946654,0.00834574,0.00489817,0.0539567,0.0157533,0.0210173,0.00291116,0.00612059,0.00366743,0.00994342,0.00695868,0.033806,0.0170392,0.0159551,0.0156634,0.0130663,0.0244777,0.0148189,0.0246226,0.00824246,0.01063,0.011957
